"area","trait","completeness"
"RUN","Species tolerance to fire",0.154252509244585
"UKR","Species tolerance to fire",0.139963167587477
"ALT","Species tolerance to fire",0.103223330775134
"BRY","Species tolerance to fire",0.110005527915976
"CTA","Species tolerance to fire",0.103989535644212
"IRK","Species tolerance to fire",0.121034077555817
"KRA","Species tolerance to fire",0.118334892422825
"TVA","Species tolerance to fire",0.100766057748969
"WSB","Species tolerance to fire",0.127603012848914
"AMU","Species tolerance to fire",0.109103544127867
"KAM","Species tolerance to fire",0.169877408056042
"KHA","Species tolerance to fire",0.108543793659323
"KUR","Species tolerance to fire",0.152691968225949
"MAG","Species tolerance to fire",0.1392
"PRM","Species tolerance to fire",0.0986973947895792
"SAK","Species tolerance to fire",0.144338118022329
"NCS","Species tolerance to fire",0.121641426477772
"TCS","Species tolerance to fire",0.0976960171459189
"TUR","Species tolerance to fire",0.0745247913104697
"CHC","Species tolerance to fire",0.0159528961803633
"CHI","Species tolerance to fire",0.0815047021943574
"CHM","Species tolerance to fire",0.0959677419354839
"CHX","Species tolerance to fire",0.059675550405562
"MON","Species tolerance to fire",0.0684513724161301
"JAP","Species tolerance to fire",0.0538910872432636
"ASK","Species tolerance to fire",0.246077032810271
"ALU","Species tolerance to fire",0.262162162162162
"GNL","Species tolerance to fire",0.208413001912046
"NWT","Species tolerance to fire",0.276061776061776
"NUN","Species tolerance to fire",0.266990291262136
"YUK","Species tolerance to fire",0.258558558558559
"ABT","Species tolerance to fire",0.314373088685015
"BRC","Species tolerance to fire",0.278470133218737
"MAN","Species tolerance to fire",0.330111524163569
"SAS","Species tolerance to fire",0.336982017200938
"LAB","Species tolerance to fire",0.278620689655172
"NBR","Species tolerance to fire",0.3348095659876
"NFL","Species tolerance to fire",0.295522388059701
"NSC","Species tolerance to fire",0.330637915543576
"ONT","Species tolerance to fire",0.289557683538532
"QUE","Species tolerance to fire",0.279141104294479
"COL","Species tolerance to fire",0.233224519405151
"IDA","Species tolerance to fire",0.26027397260274
"MNT","Species tolerance to fire",0.287057769816391
"ORE","Species tolerance to fire",0.22381679389313
"WAS","Species tolerance to fire",0.269526507486847
"WYO","Species tolerance to fire",0.270851624231782
"ILL","Species tolerance to fire",0.298215063125816
"MIN","Species tolerance to fire",0.311563169164882
"NDA","Species tolerance to fire",0.365008880994671
"SDA","Species tolerance to fire",0.35142658315936
"WIS","Species tolerance to fire",0.306883867577509
"CNT","Species tolerance to fire",0.324230098779779
"INI","Species tolerance to fire",0.312280701754386
"MAI","Species tolerance to fire",0.327638804148871
"MAS","Species tolerance to fire",0.316503800217155
"MIC","Species tolerance to fire",0.309081786251882
"NWH","Species tolerance to fire",0.335078534031414
"NWJ","Species tolerance to fire",0.306288032454361
"NWY","Species tolerance to fire",0.288220551378446
"OHI","Species tolerance to fire",0.309356136820926
"PEN","Species tolerance to fire",0.302807179015186
"VER","Species tolerance to fire",0.316140776699029
"UTA","Species tolerance to fire",0.210064167510976
"CAL","Species tolerance to fire",0.137894736842105
"CHS","Species tolerance to fire",0.0255977246466981
"ALA","Species tolerance to fire",0.214262132717068
"ARK","Species tolerance to fire",0.257589696412144
"GEO","Species tolerance to fire",0.211070356785595
"NCA","Species tolerance to fire",0.233770718232044
"SCA","Species tolerance to fire",0.23590333716916
"TEN","Species tolerance to fire",0.258698321735571
"IRQ","Species tolerance to fire",0.117703966462431
"BZE","Species tolerance to fire",0.0148896570061154
"BZC","Species tolerance to fire",0.0178023327194598
"NZN","Species tolerance to fire",0.114654002713704
"NZS","Species tolerance to fire",0.0721812434141201
"LEE","Species tolerance to fire",0.0723938223938224
"GUY","Species tolerance to fire",0.0185729763194552
"VEN","Species tolerance to fire",0.0137230769230769
"NWG","Species tolerance to fire",0.0152208142760741
"VIE","Species tolerance to fire",0.0154007700385019
"MYA","Species tolerance to fire",0.0165686798503474
"WHM","Species tolerance to fire",0.0553581447540677
"NCB","Species tolerance to fire",0.0389507154213037
"IND","Species tolerance to fire",0.02466251298027
"PER","Species tolerance to fire",0.00990485484264455
"PAN","Species tolerance to fire",0.0173930427828868
"ARU","Species tolerance to fire",0.116197183098592
"VNA","Species tolerance to fire",0.094316807738815
"CLM","Species tolerance to fire",0.00946039222055301
"CUB","Species tolerance to fire",0.0363457760314342
"COS","Species tolerance to fire",0.0176581680830973
"ELS","Species tolerance to fire",0.0420335132064754
"GUA","Species tolerance to fire",0.0284125256921775
"HON","Species tolerance to fire",0.032243618450515
"NIC","Species tolerance to fire",0.0299676485612123
"DOM","Species tolerance to fire",0.0523640061006609
"HAI","Species tolerance to fire",0.0507148637712436
"CHH","Species tolerance to fire",0.0296645411699473
"LAO","Species tolerance to fire",0.0162194633560272
"THA","Species tolerance to fire",0.011809207491466
"BZS","Species tolerance to fire",0.0362463343108504
"AGE","Species tolerance to fire",0.0570249484149315
"URU","Species tolerance to fire",0.0991026141240734
"CHT","Species tolerance to fire",0.0271383915885195
"ASS","Species tolerance to fire",0.0218519100770319
"EHM","Species tolerance to fire",0.0237377049180328
"NEP","Species tolerance to fire",0.0334202804043039
"PHI","Species tolerance to fire",0.0149286023366508
"GAL","Species tolerance to fire",0.0773109243697479
"ECU","Species tolerance to fire",0.0101601325234677
"BAN","Species tolerance to fire",0.0298329355608592
"JAW","Species tolerance to fire",0.0215613382899628
"LSI","Species tolerance to fire",0.0369764397905759
"ALG","Species tolerance to fire",0.174528301886792
"TAI","Species tolerance to fire",0.0445918134004116
"EAI","Species tolerance to fire",0.239732569245463
"IRN","Species tolerance to fire",0.0612118968283352
"LBS","Species tolerance to fire",0.142013353877761
"PAR","Species tolerance to fire",0.0473773265651438
"KGZ","Species tolerance to fire",0.0605283406001539
"POR","Species tolerance to fire",0.241366366366366
"BZN","Species tolerance to fire",0.0105097214923805
"ARI","Species tolerance to fire",0.160521208760743
"MOL","Species tolerance to fire",0.0216529429704178
"PUE","Species tolerance to fire",0.080083857442348
"ERI","Species tolerance to fire",0.0683297180043384
"ETH","Species tolerance to fire",0.0341962905718702
"SOM","Species tolerance to fire",0.0302837105514823
"SUD","Species tolerance to fire",0.0369543650793651
"SAU","Species tolerance to fire",0.105212355212355
"YEM","Species tolerance to fire",0.0797486708554857
"IOW","Species tolerance to fire",0.324905183312263
"KAN","Species tolerance to fire",0.27492795389049
"MSO","Species tolerance to fire",0.278355387523629
"NEB","Species tolerance to fire",0.33631977946244
"OKL","Species tolerance to fire",0.250548486178148
"NEV","Species tolerance to fire",0.204810753448886
"NWM","Species tolerance to fire",0.186905105278339
"TEX","Species tolerance to fire",0.154201680672269
"MXC","Species tolerance to fire",0.0410187667560322
"MXG","Species tolerance to fire",0.0413265306122449
"MXN","Species tolerance to fire",0.066812865497076
"AGS","Species tolerance to fire",0.0401146131805158
"CLC","Species tolerance to fire",0.0315195753151958
"CLN","Species tolerance to fire",0.0285388127853881
"MXI","Species tolerance to fire",0.10727969348659
"CHN","Species tolerance to fire",0.0497827661115134
"KOR","Species tolerance to fire",0.0797622771348139
"NSW","Species tolerance to fire",0.390492359932088
"NTA","Species tolerance to fire",0.0865790126519474
"QLD","Species tolerance to fire",0.165793002560039
"SOA","Species tolerance to fire",0.26948564215841
"VIC","Species tolerance to fire",0.420132610006028
"MXT","Species tolerance to fire",0.0303030303030303
"CLS","Species tolerance to fire",0.0413642960812772
"PAK","Species tolerance to fire",0.070518453427065
"CPP","Species tolerance to fire",0.012303748798462
"OFS","Species tolerance to fire",0.0318251533742331
"NAT","Species tolerance to fire",0.022718293164757
"LES","Species tolerance to fire",0.0371724558196222
"TVL","Species tolerance to fire",0.020293122886133
"SWZ","Species tolerance to fire",0.0278307281738467
"PEI","Species tolerance to fire",0.393465909090909
"RHO","Species tolerance to fire",0.349697885196375
"WVA","Species tolerance to fire",0.302927927927928
"VRG","Species tolerance to fire",0.262124711316397
"SRL","Species tolerance to fire",0.0308781869688385
"SUL","Species tolerance to fire",0.0195741019574102
"CRL","Species tolerance to fire",0.0482160077145612
"JAM","Species tolerance to fire",0.0523917995444191
"WAU","Species tolerance to fire",0.0525100980957877
"MDG","Species tolerance to fire",0.00796359499431172
"BUL","Species tolerance to fire",0.154649681528662
"AND","Species tolerance to fire",0.0304203539823009
"CBD","Species tolerance to fire",0.0194672131147541
"YAK","Species tolerance to fire",0.132911392405063
"ZAI","Species tolerance to fire",0.0111240597520924
"TAN","Species tolerance to fire",0.0141222554375838
"MOZ","Species tolerance to fire",0.0189591078066914
"MLW","Species tolerance to fire",0.0184361093452003
"ZAM","Species tolerance to fire",0.0147440051847051
"KEN","Species tolerance to fire",0.0218107641613055
"ZIM","Species tolerance to fire",0.0207027540360874
"BOT","Species tolerance to fire",0.0303889789303079
"BEN","Species tolerance to fire",0.0280414150129422
"BKN","Species tolerance to fire",0.0297085201793722
"GHA","Species tolerance to fire",0.0206743002544529
"GUI","Species tolerance to fire",0.0176490176490176
"IVO","Species tolerance to fire",0.0180323521612304
"LBR","Species tolerance to fire",0.0176470588235294
"MLI","Species tolerance to fire",0.0307443365695793
"MTN","Species tolerance to fire",0.0682492581602374
"NGR","Species tolerance to fire",0.0484622553588071
"NGA","Species tolerance to fire",0.0165514351560863
"SEN","Species tolerance to fire",0.0351878269139325
"TOG","Species tolerance to fire",0.0256663376110563
"BUR","Species tolerance to fire",0.025035765379113
"CMN","Species tolerance to fire",0.0116130859651607
"CAF","Species tolerance to fire",0.0151843817787419
"CON","Species tolerance to fire",0.0154079312957818
"GAB","Species tolerance to fire",0.0114136964357229
"GGI","Species tolerance to fire",0.0300829875518672
"DJI","Species tolerance to fire",0.0781049935979513
"SOC","Species tolerance to fire",0.0790816326530612
"UGA","Species tolerance to fire",0.0219966159052453
"ANG","Species tolerance to fire",0.015670436187399
"EQG","Species tolerance to fire",0.0181945416375087
"NAM","Species tolerance to fire",0.0181626743879968
"UZB","Species tolerance to fire",0.0607960741548528
"BAH","Species tolerance to fire",0.111111111111111
"CAY","Species tolerance to fire",0.131768953068592
"NLA","Species tolerance to fire",0.111570247933884
"TRT","Species tolerance to fire",0.0490272373540856
"TCI","Species tolerance to fire",0.13151364764268
"WIN","Species tolerance to fire",0.0678553739474988
"TZK","Species tolerance to fire",0.0558118081180812
"NWC","Species tolerance to fire",0.0335956416464891
"TKM","Species tolerance to fire",0.0920015020653398
"CNY","Species tolerance to fire",0.179361179361179
"AFG","Species tolerance to fire",0.0642809807819748
"AZO","Species tolerance to fire",0.348708487084871
"CYP","Species tolerance to fire",0.257788637751985
"BLZ","Species tolerance to fire",0.0419426048565121
"FRG","Species tolerance to fire",0.0198216055500496
"SUR","Species tolerance to fire",0.0239139973672663
"KAZ","Species tolerance to fire",0.063821752265861
"RWA","Species tolerance to fire",0.0292837356549268
"CHQ","Species tolerance to fire",0.0528233151183971
"CAB","Species tolerance to fire",0.00429645542427497
"COM","Species tolerance to fire",0.0382862351868733
"FIJ","Species tolerance to fire",0.0309941520467836
"MOR","Species tolerance to fire",0.162078785002373
"VAN","Species tolerance to fire",0.0426136363636364
"GAM","Species tolerance to fire",0.0599250936329588
"GNB","Species tolerance to fire",0.0316455696202532
"SIE","Species tolerance to fire",0.0195709446744449
"CHA","Species tolerance to fire",0.0446719404374128
"CPV","Species tolerance to fire",0.04
"SIC","Species tolerance to fire",0.241365621278285
"BAL","Species tolerance to fire",0.316361167684997
"SAR","Species tolerance to fire",0.270165208940719
"TUN","Species tolerance to fire",0.219816819317236
"KRI","Species tolerance to fire",0.255909558067831
"ALB","Species tolerance to fire",0.196506550218341
"TUE","Species tolerance to fire",0.242424242424242
"KRY","Species tolerance to fire",0.182872435325602
"RUS","Species tolerance to fire",0.153846153846154
"LBY","Species tolerance to fire",0.215846994535519
"PAL","Species tolerance to fire",0.163353812793639
"OMA","Species tolerance to fire",0.091533180778032
"WSA","Species tolerance to fire",0.117948717948718
"FLA","Species tolerance to fire",0.173187940987813
"KTY","Species tolerance to fire",0.280609814197237
"LOU","Species tolerance to fire",0.238095238095238
"MRY","Species tolerance to fire",0.299603174603175
"MSI","Species tolerance to fire",0.24857017157941
"DEL","Species tolerance to fire",0.328496042216359
"WDC","Species tolerance to fire",0.34392523364486
"NFK","Species tolerance to fire",0.26123595505618
"OGA","Species tolerance to fire",0.118840579710145
"SWC","Species tolerance to fire",0.197718631178707
"RUW","Species tolerance to fire",0.195439739413681
"CPI","Species tolerance to fire",0.105263157894737
"EGY","Species tolerance to fire",0.166666666666667
"SIN","Species tolerance to fire",0.159489633173844
"KUW","Species tolerance to fire",0.181818181818182
"MDR","Species tolerance to fire",0.307017543859649
"SEL","Species tolerance to fire",0.347826086956522
"CVI","Species tolerance to fire",0.169230769230769
"NNS","Species tolerance to fire",0.0650029019152641
"HAW","Species tolerance to fire",0.0468364831552999
"MAU","Species tolerance to fire",0.053740779768177
"SCS","Species tolerance to fire",0.173076923076923
"SCZ","Species tolerance to fire",0.036734693877551
"TAS","Species tolerance to fire",0.367459878251245
"ATP","Species tolerance to fire",0.110047846889952
"MAQ","Species tolerance to fire",0.0816326530612245
"MRN","Species tolerance to fire",0.108742004264392
"KER","Species tolerance to fire",0.2734375
"SEY","Species tolerance to fire",0.0898058252427184
"REU","Species tolerance to fire",0.0472279260780287
"ROD","Species tolerance to fire",0.136125654450262
"MCI","Species tolerance to fire",0.114285714285714
"GST","Species tolerance to fire",0.142659279778393
"LDV","Species tolerance to fire",0.120879120879121
"XMS","Species tolerance to fire",0.0985915492957746
"SVA","Species tolerance to fire",0.229591836734694
"WAK","Species tolerance to fire",0.181818181818182
"ALD","Species tolerance to fire",0.095959595959596
"CGS","Species tolerance to fire",0.115384615384615
"MDV","Species tolerance to fire",0.113207547169811
"CKI","Species tolerance to fire",0.24
"GIL","Species tolerance to fire",0.168421052631579
"NRU","Species tolerance to fire",0.210526315789474
"NUE","Species tolerance to fire",0.0958904109589041
"PHX","Species tolerance to fire",0.172413793103448
"SAM","Species tolerance to fire",0.0454545454545455
"TOK","Species tolerance to fire",0.213114754098361
"TON","Species tolerance to fire",0.0921305182341651
"TUV","Species tolerance to fire",0.173076923076923
"WAL","Species tolerance to fire",0.0944625407166124
"COO","Species tolerance to fire",0.0958904109589041
"LIN","Species tolerance to fire",0.16
"PIT","Species tolerance to fire",0.152542372881356
"SCI","Species tolerance to fire",0.0573770491803279
"TUA","Species tolerance to fire",0.161073825503356
"TUB","Species tolerance to fire",0.107238605898123
"MCS","Species tolerance to fire",0.2
"MRS","Species tolerance to fire",0.203252032520325
"DSV","Species tolerance to fire",0
"CTM","Species tolerance to fire",0.203389830508475
"JNF","Species tolerance to fire",0.0753138075313808
"EAS","Species tolerance to fire",0.225
"MRQ","Species tolerance to fire",0.0718232044198895
"FAL","Species tolerance to fire",0.0710382513661202
"KZN","Species tolerance to fire",0.148936170212766
"STH","Species tolerance to fire",0.0609756097560976
"BER","Species tolerance to fire",0.280612244897959
"TDC","Species tolerance to fire",0.0714285714285714
"HMD","Species tolerance to fire",0
"KEG","Species tolerance to fire",0.0625
"MPE","Species tolerance to fire",0.125
"CRZ","Species tolerance to fire",0.0909090909090909
"SGE","Species tolerance to fire",0.0869565217391304
"ASC","Species tolerance to fire",0.225806451612903
"ASP","Species tolerance to fire",0.1
"SSA","Species tolerance to fire",0.5
"HBI","Species tolerance to fire",0.181818181818182
"ANT","Species tolerance to fire",0
"BOL","Species tolerance to shade",0.00906507915031795
"AGW","Species tolerance to shade",0.0203434117207913
"BZL","Species tolerance to shade",0.0046583850931677
"MLY","Species tolerance to shade",0.00623158848855654
"SUM","Species tolerance to shade",0.00658779241731648
"BIS","Species tolerance to shade",0.0121065375302663
"SOL","Species tolerance to shade",0.0111507582515611
"BOR","Species tolerance to shade",0.00357203606055452
"MXE","Species tolerance to shade",0.0452027872074326
"MXS","Species tolerance to shade",0.0211181902784738
"DEN","Species tolerance to shade",0.527192008879023
"FIN","Species tolerance to shade",0.354441138971526
"FOR","Species tolerance to shade",0.779329608938548
"GRB","Species tolerance to shade",0.421682740272697
"ICE","Species tolerance to shade",0.427480916030534
"IRE","Species tolerance to shade",0.594594594594595
"NOR","Species tolerance to shade",0.456259062348961
"SWE","Species tolerance to shade",0.28778913394298
"AUT","Species tolerance to shade",0.331139773624638
"BGM","Species tolerance to shade",0.575063613231552
"CZE","Species tolerance to shade",0.334160463192721
"GER","Species tolerance to shade",0.319123600857347
"HUN","Species tolerance to shade",0.418604651162791
"NET","Species tolerance to shade",0.562162162162162
"POL","Species tolerance to shade",0.408347826086957
"SWI","Species tolerance to shade",0.368562072045252
"COR","Species tolerance to shade",0.404313905461221
"FRA","Species tolerance to shade",0.243948742287613
"SPA","Species tolerance to shade",0.20832086201736
"GRC","Species tolerance to shade",0.21540494619596
"ITA","Species tolerance to shade",0.242180966716842
"ROM","Species tolerance to shade",0.346587704455725
"YUG","Species tolerance to shade",0.255264130033247
"BLT","Species tolerance to shade",0.540322580645161
"BLR","Species tolerance to shade",0.602434077079107
"RUC","Species tolerance to shade",0.439533754249636
"RUE","Species tolerance to shade",0.353543307086614
"RUN","Species tolerance to shade",0.410459587955626
"UKR","Species tolerance to shade",0.353591160220994
"ALT","Species tolerance to shade",0.254796623177283
"BRY","Species tolerance to shade",0.243228302929795
"CTA","Species tolerance to shade",0.218443427076521
"IRK","Species tolerance to shade",0.274383078730905
"KRA","Species tolerance to shade",0.273620205799813
"TVA","Species tolerance to shade",0.2203889216264
"WSB","Species tolerance to shade",0.325653522374834
"AMU","Species tolerance to shade",0.224461431549687
"KAM","Species tolerance to shade",0.308231173380035
"KHA","Species tolerance to shade",0.214400859752821
"KUR","Species tolerance to shade",0.302736098852604
"MAG","Species tolerance to shade",0.2336
"PRM","Species tolerance to shade",0.190380761523046
"SAK","Species tolerance to shade",0.293460925039872
"NCS","Species tolerance to shade",0.241817293600391
"TCS","Species tolerance to shade",0.178246115377746
"TUR","Species tolerance to shade",0.107311676556371
"CHC","Species tolerance to shade",0.0215892506668009
"CHI","Species tolerance to shade",0.145544111061352
"CHM","Species tolerance to shade",0.174193548387097
"CHX","Species tolerance to shade",0.129779837775203
"MON","Species tolerance to shade",0.141308031175873
"JAP","Species tolerance to shade",0.0955342001130582
"ASK","Species tolerance to shade",0.325962910128388
"ALU","Species tolerance to shade",0.372972972972973
"GNL","Species tolerance to shade",0.441682600382409
"NWT","Species tolerance to shade",0.379343629343629
"NUN","Species tolerance to shade",0.407766990291262
"YUK","Species tolerance to shade",0.347747747747748
"ABT","Species tolerance to shade",0.377981651376147
"BRC","Species tolerance to shade",0.330898152127202
"MAN","Species tolerance to shade",0.41635687732342
"SAS","Species tolerance to shade",0.412040656763096
"LAB","Species tolerance to shade",0.457931034482759
"NBR","Species tolerance to shade",0.431355181576616
"NFL","Species tolerance to shade",0.439800995024876
"NSC","Species tolerance to shade",0.434860736747529
"ONT","Species tolerance to shade",0.352485180118559
"QUE","Species tolerance to shade",0.362985685071575
"COL","Species tolerance to shade",0.264055132390279
"IDA","Species tolerance to shade",0.300539643005396
"MNT","Species tolerance to shade",0.329601433049709
"ORE","Species tolerance to shade",0.251603053435115
"WAS","Species tolerance to shade",0.309995953055443
"WYO","Species tolerance to shade",0.304653204565408
"ILL","Species tolerance to shade",0.326948193295603
"MIN","Species tolerance to shade",0.369379014989293
"NDA","Species tolerance to shade",0.414742451154529
"SDA","Species tolerance to shade",0.393876130828114
"WIS","Species tolerance to shade",0.361534419337888
"CNT","Species tolerance to shade",0.37361998837885
"INI","Species tolerance to shade",0.342355889724311
"MAI","Species tolerance to shade",0.402074435631483
"MAS","Species tolerance to shade",0.368621064060803
"MIC","Species tolerance to shade",0.361264425489212
"NWH","Species tolerance to shade",0.405759162303665
"NWJ","Species tolerance to shade",0.343306288032454
"NWY","Species tolerance to shade",0.335421888053467
"OHI","Species tolerance to shade",0.345573440643863
"PEN","Species tolerance to shade",0.341463414634146
"VER","Species tolerance to shade",0.378033980582524
"UTA","Species tolerance to shade",0.232691658223573
"CAL","Species tolerance to shade",0.150350877192982
"CHS","Species tolerance to shade",0.0326193227268687
"ALA","Species tolerance to shade",0.21954440409376
"ARK","Species tolerance to shade",0.265409383624655
"GEO","Species tolerance to shade",0.217739246415472
"NCA","Species tolerance to shade",0.25
"SCA","Species tolerance to shade",0.245109321058688
"TEN","Species tolerance to shade",0.276299631600491
"IRQ","Species tolerance to shade",0.133182844243792
"BZE","Species tolerance to shade",0.00655853939555083
"BZC","Species tolerance to shade",0.00634335993452016
"NZN","Species tolerance to shade",0.0223880597014925
"NZS","Species tolerance to shade",0.0173867228661749
"LEE","Species tolerance to shade",0.0477799227799228
"GUY","Species tolerance to shade",0.0103699117783625
"VEN","Species tolerance to shade",0.00910769230769231
"NWG","Species tolerance to shade",0.00509859788558146
"VIE","Species tolerance to shade",0.0121631081554078
"MYA","Species tolerance to shade",0.0150721539283805
"WHM","Species tolerance to shade",0.0828501963717973
"NCB","Species tolerance to shade",0.0214626391096979
"IND","Species tolerance to shade",0.0210280373831776
"PER","Species tolerance to shade",0.0063430104903635
"PAN","Species tolerance to shade",0.0119952019192323
"ARU","Species tolerance to shade",0.0950704225352113
"VNA","Species tolerance to shade",0.0507859733978235
"CLM","Species tolerance to shade",0.00613098379958585
"CUB","Species tolerance to shade",0.0253765553372626
"COS","Species tolerance to shade",0.0127478753541076
"ELS","Species tolerance to shade",0.0298210735586481
"GUA","Species tolerance to shade",0.020795550719381
"HON","Species tolerance to shade",0.0237348858038513
"NIC","Species tolerance to shade",0.0195811340030649
"DOM","Species tolerance to shade",0.0371123538383325
"HAI","Species tolerance to shade",0.0366873482600486
"CHH","Species tolerance to shade",0.023842528416967
"LAO","Species tolerance to shade",0.0114136964357229
"THA","Species tolerance to shade",0.00876464618507242
"BZS","Species tolerance to shade",0.0113782991202346
"AGE","Species tolerance to shade",0.0223222659913712
"URU","Species tolerance to shade",0.0292625829106516
"CHT","Species tolerance to shade",0.0379369138959932
"ASS","Species tolerance to shade",0.0199654142430435
"EHM","Species tolerance to shade",0.0287213114754098
"NEP","Species tolerance to shade",0.0430388001304206
"PHI","Species tolerance to shade",0.00876244050194721
"GAL","Species tolerance to shade",0.053781512605042
"ECU","Species tolerance to shade",0.00657095527332965
"BAN","Species tolerance to shade",0.0243436754176611
"JAW","Species tolerance to shade",0.0109665427509294
"LSI","Species tolerance to shade",0.0166884816753927
"ALG","Species tolerance to shade",0.198945615982242
"TAI","Species tolerance to shade",0.047793276926595
"EAI","Species tolerance to shade",0.223973256924546
"IRN","Species tolerance to shade",0.0912007898309268
"LBS","Species tolerance to shade",0.149717514124294
"PAR","Species tolerance to shade",0.0148524158676443
"KGZ","Species tolerance to shade",0.114388304693511
"POR","Species tolerance to shade",0.34009009009009
"BZN","Species tolerance to shade",0.00525486074619023
"ARI","Species tolerance to shade",0.171333518159135
"MOL","Species tolerance to shade",0.0106739859713327
"PUE","Species tolerance to shade",0.0524109014675052
"ERI","Species tolerance to shade",0.0542299349240781
"ETH","Species tolerance to shade",0.0301391035548686
"SOM","Species tolerance to shade",0.0200828817341409
"SUD","Species tolerance to shade",0.0260416666666667
"SAU","Species tolerance to shade",0.0873552123552124
"YEM","Species tolerance to shade",0.0666988883518608
"IOW","Species tolerance to shade",0.359671302149178
"KAN","Species tolerance to shade",0.287608069164265
"MSO","Species tolerance to shade",0.291115311909263
"NEB","Species tolerance to shade",0.361819434872502
"OKL","Species tolerance to shade",0.256691531373409
"NEV","Species tolerance to shade",0.224266006367174
"NWM","Species tolerance to shade",0.2024805307182
"TEX","Species tolerance to shade",0.15546218487395
"MXC","Species tolerance to shade",0.0345844504021448
"MXG","Species tolerance to shade",0.0345663265306122
"MXN","Species tolerance to shade",0.0638888888888889
"AGS","Species tolerance to shade",0.0468003820439351
"CLC","Species tolerance to shade",0.0335102853351029
"CLN","Species tolerance to shade",0.0234018264840183
"MXI","Species tolerance to shade",0.0842911877394636
"CHN","Species tolerance to shade",0.0843591600289645
"KOR","Species tolerance to shade",0.141695339380669
"NSW","Species tolerance to shade",0.0115449915110357
"NTA","Species tolerance to shade",0.00967501860580501
"QLD","Species tolerance to shade",0.00792393026941363
"SOA","Species tolerance to shade",0.0113600504891133
"VIC","Species tolerance to shade",0.01416515973478
"MXT","Species tolerance to shade",0.0240034756163788
"CLS","Species tolerance to shade",0.0573294629898403
"PAK","Species tolerance to shade",0.0918277680140598
"CPP","Species tolerance to shade",0.00621595642422301
"OFS","Species tolerance to shade",0.0272239263803681
"NAT","Species tolerance to shade",0.0161991307783485
"LES","Species tolerance to shade",0.0286410725167581
"TVL","Species tolerance to shade",0.0148440435926343
"SWZ","Species tolerance to shade",0.0163934426229508
"PEI","Species tolerance to shade",0.512784090909091
"RHO","Species tolerance to shade",0.400302114803625
"WVA","Species tolerance to shade",0.336148648648649
"VRG","Species tolerance to shade",0.282909930715935
"SRL","Species tolerance to shade",0.0186968838526912
"SUL","Species tolerance to shade",0.00838890083889008
"CRL","Species tolerance to shade",0.0241080038572806
"JAM","Species tolerance to shade",0.0367718841522942
"WAU","Species tolerance to shade",0.00442392767839969
"MDG","Species tolerance to shade",0.00533823400717599
"BUL","Species tolerance to shade",0.304713375796178
"AND","Species tolerance to shade",0.0188053097345133
"CBD","Species tolerance to shade",0.0117827868852459
"YAK","Species tolerance to shade",0.260759493670886
"ZAI","Species tolerance to shade",0.0086873609492531
"TAN","Species tolerance to shade",0.0108236264302649
"MOZ","Species tolerance to shade",0.0117100371747212
"MLW","Species tolerance to shade",0.0108073744437381
"ZAM","Species tolerance to shade",0.00972132209980557
"KEN","Species tolerance to shade",0.0169464930174172
"ZIM","Species tolerance to shade",0.01329534662868
"BOT","Species tolerance to shade",0.0198541329011345
"BEN","Species tolerance to shade",0.0181190681622088
"BKN","Species tolerance to shade",0.0162556053811659
"GHA","Species tolerance to shade",0.0120865139949109
"GUI","Species tolerance to shade",0.00965700965700966
"IVO","Species tolerance to shade",0.0106072659771944
"LBR","Species tolerance to shade",0.00955882352941177
"MLI","Species tolerance to shade",0.0194174757281553
"MTN","Species tolerance to shade",0.0544015825914936
"NGR","Species tolerance to shade",0.0307548928238583
"NGA","Species tolerance to shade",0.0106851037083595
"SEN","Species tolerance to shade",0.0247265810746553
"TOG","Species tolerance to shade",0.0162882527147088
"BUR","Species tolerance to shade",0.015379113018598
"CMN","Species tolerance to shade",0.00807251097578247
"CAF","Species tolerance to shade",0.00894793926247289
"CON","Species tolerance to shade",0.0083354382419803
"GAB","Species tolerance to shade",0.00680816980376452
"GGI","Species tolerance to shade",0.0223029045643154
"DJI","Species tolerance to shade",0.0563380281690141
"SOC","Species tolerance to shade",0.0497448979591837
"UGA","Species tolerance to shade",0.0173434856175973
"ANG","Species tolerance to shade",0.010016155088853
"EQG","Species tolerance to shade",0.0118964310706788
"NAM","Species tolerance to shade",0.0144774940773888
"UZB","Species tolerance to shade",0.103598691384951
"BAH","Species tolerance to shade",0.0907407407407407
"CAY","Species tolerance to shade",0.101083032490975
"NLA","Species tolerance to shade",0.0826446280991736
"TRT","Species tolerance to shade",0.0287937743190661
"TCI","Species tolerance to shade",0.101736972704715
"WIN","Species tolerance to shade",0.0430906389301634
"TZK","Species tolerance to shade",0.095710332103321
"NWC","Species tolerance to shade",0.00726392251815981
"TKM","Species tolerance to shade",0.126924521216673
"CNY","Species tolerance to shade",0.19963144963145
"AFG","Species tolerance to shade",0.0881378396288933
"AZO","Species tolerance to shade",0.535055350553506
"CYP","Species tolerance to shade",0.222357971899817
"BLZ","Species tolerance to shade",0.0284216335540839
"FRG","Species tolerance to shade",0.0111000991080278
"SUR","Species tolerance to shade",0.0142606406318561
"KAZ","Species tolerance to shade",0.135574018126888
"RWA","Species tolerance to shade",0.0221606648199446
"CHQ","Species tolerance to shade",0.0915300546448087
"CAB","Species tolerance to shade",0.00214822771213749
